County,WeekStartDate,Hospitalizations,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Douglas County,2020-11-15,3,0,1,0,1,1,0,0,2021/04/12 14:53:23
Douglas County,2020-11-22,3,0,1,0,0,1,1,0,2021/04/12 14:53:23
Douglas County,2020-11-29,5,0,0,1,1,3,0,0,2021/04/12 14:53:23
Douglas County,2020-12-06,3,0,0,0,0,1,2,0,2021/04/12 14:53:23
Douglas County,2020-12-13,5,0,1,1,0,3,0,0,2021/04/12 14:53:23
Douglas County,2020-12-20,8,0,1,1,3,2,1,0,2021/04/12 14:53:23
Douglas County,2020-12-27,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Douglas County,2021-01-03,4,0,0,0,2,1,1,0,2021/04/12 14:53:23
Douglas County,2021-01-10,4,0,1,1,1,0,1,0,2021/04/12 14:53:23
Douglas County,2021-01-17,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Douglas County,2021-01-24,2,0,0,1,0,0,1,0,2021/04/12 14:53:23
Douglas County,2021-01-31,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Douglas County,2021-02-07,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Douglas County,2021-02-14,2,1,0,0,0,1,0,0,2021/04/12 14:53:23
Douglas County,2021-02-21,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Douglas County,2021-03-07,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Douglas County,2021-03-14,7,0,0,1,1,1,4,0,2021/04/12 14:53:23
Douglas County,2021-03-21,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Douglas County,2021-03-28,3,0,0,2,0,1,0,0,2021/04/12 14:53:23
Ferry County,2020-03-22,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Ferry County,2020-08-16,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,2020-10-18,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Ferry County,2020-11-29,2,0,0,0,1,1,0,0,2021/04/12 14:53:23
Ferry County,2020-12-06,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Ferry County,2020-12-13,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Ferry County,2020-12-27,2,0,0,0,1,1,0,0,2021/04/12 14:53:23
Ferry County,2021-01-03,2,0,0,1,0,0,1,0,2021/04/12 14:53:23
Ferry County,2021-01-17,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Franklin County,2020-03-08,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Franklin County,2020-03-15,4,0,1,0,1,2,0,0,2021/04/12 14:53:23
Franklin County,2020-03-22,4,0,0,0,2,1,1,0,2021/04/12 14:53:23
Franklin County,2020-03-29,2,0,0,1,0,0,1,0,2021/04/12 14:53:23
Franklin County,2020-04-05,7,0,0,1,4,2,0,0,2021/04/12 14:53:23
Franklin County,2020-04-12,10,0,1,0,5,3,1,0,2021/04/12 14:53:23
Franklin County,2020-04-19,10,0,0,1,2,4,3,0,2021/04/12 14:53:23
Franklin County,2020-04-26,6,0,1,1,2,1,1,0,2021/04/12 14:53:23
Franklin County,2020-05-03,8,0,1,1,2,2,2,0,2021/04/12 14:53:23
Franklin County,2020-05-10,8,0,2,4,0,2,0,0,2021/04/12 14:53:23
Franklin County,2020-05-17,3,0,1,0,1,1,0,0,2021/04/12 14:53:23
Franklin County,2020-05-24,11,2,0,1,7,1,0,0,2021/04/12 14:53:23
Franklin County,2020-05-31,11,0,0,0,5,5,1,0,2021/04/12 14:53:23
Franklin County,2020-06-07,18,1,0,3,6,7,1,0,2021/04/12 14:53:23
Franklin County,2020-06-14,28,1,2,8,6,10,1,0,2021/04/12 14:53:23
Franklin County,2020-06-21,20,1,3,6,7,2,1,0,2021/04/12 14:53:23
Franklin County,2020-06-28,23,0,1,4,4,9,5,0,2021/04/12 14:53:23
Franklin County,2020-07-05,19,0,3,7,6,3,0,0,2021/04/12 14:53:23
Franklin County,2020-07-12,23,1,3,7,5,7,0,0,2021/04/12 14:53:23
Franklin County,2020-07-19,12,0,1,1,3,4,3,0,2021/04/12 14:53:23
Franklin County,2020-07-26,8,0,2,4,0,1,1,0,2021/04/12 14:53:23
Franklin County,2020-08-02,6,0,1,2,1,2,0,0,2021/04/12 14:53:23
Franklin County,2020-08-09,6,0,0,1,3,1,1,0,2021/04/12 14:53:23
Franklin County,2020-08-16,6,0,0,1,4,1,0,0,2021/04/12 14:53:23
Franklin County,2020-08-23,8,1,1,2,1,1,2,0,2021/04/12 14:53:23
Franklin County,2020-08-30,9,0,1,0,2,5,1,0,2021/04/12 14:53:23
Franklin County,2020-09-06,11,0,1,0,7,2,1,0,2021/04/12 14:53:23
Franklin County,2020-09-13,12,0,3,3,3,1,2,0,2021/04/12 14:53:23
Franklin County,2020-09-20,3,0,1,1,1,0,0,0,2021/04/12 14:53:23
Franklin County,2020-09-27,5,0,2,0,1,2,0,0,2021/04/12 14:53:23
Franklin County,2020-10-04,5,0,1,2,2,0,0,0,2021/04/12 14:53:23
Franklin County,2020-10-11,2,1,1,0,0,0,0,0,2021/04/12 14:53:23
Franklin County,2020-10-18,6,0,0,2,1,3,0,0,2021/04/12 14:53:23
Franklin County,2020-10-25,8,0,1,3,1,3,0,0,2021/04/12 14:53:23
Franklin County,2020-11-01,9,0,0,1,2,5,1,0,2021/04/12 14:53:23
Franklin County,2020-11-08,7,1,0,1,3,2,0,0,2021/04/12 14:53:23
Franklin County,2020-11-15,20,0,3,1,5,7,4,0,2021/04/12 14:53:23
Franklin County,2020-11-22,19,0,1,0,7,8,3,0,2021/04/12 14:53:23
Franklin County,2020-11-29,19,0,1,7,6,4,1,0,2021/04/12 14:53:23
Franklin County,2020-12-06,17,1,1,3,4,4,4,0,2021/04/12 14:53:23
Franklin County,2020-12-13,19,0,4,4,6,5,0,0,2021/04/12 14:53:23
Franklin County,2020-12-20,15,0,3,5,4,3,0,0,2021/04/12 14:53:23
Franklin County,2020-12-27,6,0,0,1,2,2,1,0,2021/04/12 14:53:23
Franklin County,2021-01-03,6,0,0,1,0,3,2,0,2021/04/12 14:53:23
Franklin County,2021-01-10,10,0,0,2,5,3,0,0,2021/04/12 14:53:23
Franklin County,2021-01-17,6,0,0,0,1,3,2,0,2021/04/12 14:53:23
Franklin County,2021-01-24,6,0,1,0,2,2,1,0,2021/04/12 14:53:23
Franklin County,2021-01-31,5,1,0,1,1,0,2,0,2021/04/12 14:53:23
Franklin County,2021-02-07,8,0,0,2,1,5,0,0,2021/04/12 14:53:23
Franklin County,2021-02-14,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Franklin County,2021-02-21,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Franklin County,2021-02-28,6,0,0,0,0,5,1,0,2021/04/12 14:53:23
Franklin County,2021-03-07,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Franklin County,2021-03-14,2,0,0,2,0,0,0,0,2021/04/12 14:53:23
Franklin County,2021-03-21,4,0,1,2,1,0,0,0,2021/04/12 14:53:23
Franklin County,2021-03-28,3,0,0,0,2,1,0,0,2021/04/12 14:53:23
Franklin County,2021-04-04,2,0,0,0,2,0,0,0,2021/04/12 14:53:23
Garfield County,2020-10-25,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Garfield County,2020-11-01,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Garfield County,2020-11-15,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Garfield County,2020-12-06,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Garfield County,2020-12-13,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Garfield County,2020-12-20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Garfield County,2020-12-27,3,0,0,0,1,0,2,0,2021/04/12 14:53:23
Garfield County,2021-01-03,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Grant County,2020-02-23,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Grant County,2020-03-01,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Grant County,2020-03-08,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Grant County,2020-03-15,4,0,1,0,3,0,0,0,2021/04/12 14:53:23
Grant County,2020-03-22,7,0,0,1,4,2,0,0,2021/04/12 14:53:23
Grant County,2020-03-29,5,0,1,1,0,3,0,0,2021/04/12 14:53:23
Grant County,2020-04-05,3,0,0,0,1,2,0,0,2021/04/12 14:53:23
Grant County,2020-04-26,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Grant County,2020-05-17,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Grant County,2020-05-31,4,0,1,0,1,0,2,0,2021/04/12 14:53:23
Grant County,2020-06-07,2,0,0,1,0,1,0,0,2021/04/12 14:53:23
Grant County,2020-06-14,6,0,1,1,0,1,3,0,2021/04/12 14:53:23
Grant County,2020-06-21,12,0,2,1,5,2,2,0,2021/04/12 14:53:23
Grant County,2020-06-28,9,0,1,3,2,2,1,0,2021/04/12 14:53:23
Grant County,2020-07-05,9,0,0,0,3,2,4,0,2021/04/12 14:53:23
Grant County,2020-07-12,6,0,2,1,2,1,0,0,2021/04/12 14:53:23
Grant County,2020-07-19,6,0,1,0,2,3,0,0,2021/04/12 14:53:23
Grant County,2020-07-26,4,0,0,2,2,0,0,0,2021/04/12 14:53:23
Grant County,2020-08-02,10,0,0,2,5,1,2,0,2021/04/12 14:53:23
Grant County,2020-08-09,9,0,0,3,2,4,0,0,2021/04/12 14:53:23
Grant County,2020-08-16,13,0,4,1,3,3,2,0,2021/04/12 14:53:23
Grant County,2020-08-23,14,0,1,3,3,5,2,0,2021/04/12 14:53:23
Grant County,2020-08-30,4,0,0,0,1,2,1,0,2021/04/12 14:53:23
Grant County,2020-09-06,6,0,1,2,2,1,0,0,2021/04/12 14:53:23
Grant County,2020-09-13,7,1,1,0,2,0,3,0,2021/04/12 14:53:23
Grant County,2020-09-20,7,0,0,2,2,1,2,0,2021/04/12 14:53:23
Grant County,2020-09-27,2,0,1,0,0,1,0,0,2021/04/12 14:53:23
Grant County,2020-10-04,9,0,0,0,1,8,0,0,2021/04/12 14:53:23
Grant County,2020-10-11,11,0,1,1,4,3,2,0,2021/04/12 14:53:23
Grant County,2020-10-18,5,0,2,1,1,1,0,0,2021/04/12 14:53:23
Grant County,2020-10-25,5,0,0,3,0,2,0,0,2021/04/12 14:53:23
Grant County,2020-11-01,6,0,1,3,2,0,0,0,2021/04/12 14:53:23
Grant County,2020-11-08,9,0,3,0,2,1,3,0,2021/04/12 14:53:23
Grant County,2020-11-15,7,1,1,1,2,1,1,0,2021/04/12 14:53:23
Grant County,2020-11-22,13,1,2,2,2,3,3,0,2021/04/12 14:53:23
Grant County,2020-11-29,12,0,1,5,4,2,0,0,2021/04/12 14:53:23
Grant County,2020-12-06,17,0,1,2,4,6,4,0,2021/04/12 14:53:23
Grant County,2020-12-13,19,2,3,1,4,7,2,0,2021/04/12 14:53:23
Grant County,2020-12-20,10,0,3,2,1,4,0,0,2021/04/12 14:53:23
Grant County,2020-12-27,13,0,1,1,4,6,1,0,2021/04/12 14:53:23
Grant County,2021-01-03,10,0,1,1,4,3,1,0,2021/04/12 14:53:23
Grant County,2021-01-10,19,1,1,2,5,8,2,0,2021/04/12 14:53:23
Grant County,2021-01-17,8,0,1,0,3,3,1,0,2021/04/12 14:53:23
Grant County,2021-01-24,8,0,3,1,3,1,0,0,2021/04/12 14:53:23
Grant County,2021-01-31,9,2,0,0,5,2,0,0,2021/04/12 14:53:23
Grant County,2021-02-07,4,1,1,1,1,0,0,0,2021/04/12 14:53:23
Grant County,2021-02-14,4,1,1,0,1,1,0,0,2021/04/12 14:53:23
Grant County,2021-02-21,3,0,0,1,1,1,0,0,2021/04/12 14:53:23
Grant County,2021-02-28,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Grant County,2021-03-07,5,1,2,0,0,1,1,0,2021/04/12 14:53:23
Grant County,2021-03-21,3,0,0,0,1,2,0,0,2021/04/12 14:53:23
Grant County,2021-03-28,4,0,1,1,0,2,0,0,2021/04/12 14:53:23
Grant County,2021-04-04,3,0,0,1,0,1,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-03-01,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-03-22,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-04-05,4,0,0,1,0,3,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-05-10,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-06-21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-06-28,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-07-05,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-07-12,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-07-19,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-07-26,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-08-02,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-08-09,3,0,0,1,1,0,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-08-16,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-08-23,3,0,0,0,1,2,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-09-06,5,1,0,1,0,1,2,0,2021/04/12 14:53:23
Grays Harbor County,2020-09-13,5,0,0,2,2,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-09-20,4,0,3,0,0,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-10-04,2,0,0,0,2,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-10-11,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-10-18,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Grays Harbor County,2020-10-25,3,0,0,0,1,1,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-11-01,6,0,0,0,2,4,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-11-08,5,0,0,0,2,3,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-11-15,3,0,0,1,0,1,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-11-22,7,0,0,1,2,2,2,0,2021/04/12 14:53:23
Grays Harbor County,2020-11-29,8,0,0,2,2,4,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-12-06,5,0,0,1,2,2,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-12-13,9,0,1,2,2,3,1,0,2021/04/12 14:53:23
Grays Harbor County,2020-12-20,11,1,0,2,6,2,0,0,2021/04/12 14:53:23
Grays Harbor County,2020-12-27,7,0,1,1,3,2,0,0,2021/04/12 14:53:23
Grays Harbor County,2021-01-03,10,0,0,0,5,4,1,0,2021/04/12 14:53:23
Grays Harbor County,2021-01-10,7,0,1,3,0,3,0,0,2021/04/12 14:53:23
Grays Harbor County,2021-01-17,9,0,1,0,3,2,3,0,2021/04/12 14:53:23
Grays Harbor County,2021-01-24,7,0,0,1,0,3,3,0,2021/04/12 14:53:23
Grays Harbor County,2021-01-31,5,0,0,1,2,0,2,0,2021/04/12 14:53:23
Grays Harbor County,2021-02-07,3,0,1,0,0,1,1,0,2021/04/12 14:53:23
Grays Harbor County,2021-02-14,5,0,0,1,1,2,1,0,2021/04/12 14:53:23
Grays Harbor County,2021-02-21,3,0,2,0,1,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2021-02-28,6,0,0,0,0,4,2,0,2021/04/12 14:53:23
Grays Harbor County,2021-03-07,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Grays Harbor County,2021-03-14,2,0,0,1,0,1,0,0,2021/04/12 14:53:23
Grays Harbor County,2021-03-21,2,0,1,1,0,0,0,0,2021/04/12 14:53:23
Grays Harbor County,2021-03-28,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Island County,2020-02-16,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Island County,2020-03-08,5,0,0,1,1,1,2,0,2021/04/12 14:53:23
Island County,2020-03-15,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Island County,2020-03-22,6,0,0,0,0,2,4,0,2021/04/12 14:53:23
Island County,2020-03-29,5,0,0,0,1,3,1,0,2021/04/12 14:53:23
Island County,2020-04-05,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Island County,2020-04-12,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Island County,2020-04-26,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Island County,2020-05-03,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Island County,2020-05-24,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Island County,2020-06-21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Island County,2020-09-13,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Island County,2020-09-20,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Island County,2020-09-27,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Island County,2020-10-04,2,0,0,1,0,1,0,0,2021/04/12 14:53:23
Island County,2020-10-11,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Island County,2020-10-18,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Island County,2020-11-01,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Island County,2020-11-08,3,0,0,0,0,1,2,0,2021/04/12 14:53:23
Island County,2020-11-22,3,1,1,0,1,0,0,0,2021/04/12 14:53:23
Island County,2020-11-29,5,0,0,1,1,2,1,0,2021/04/12 14:53:23
Island County,2020-12-06,2,0,0,0,1,1,0,0,2021/04/12 14:53:23
Island County,2020-12-13,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Island County,2020-12-20,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Island County,2020-12-27,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Island County,2021-01-03,2,0,1,0,0,1,0,0,2021/04/12 14:53:23
Island County,2021-01-10,5,0,1,0,1,3,0,0,2021/04/12 14:53:23
Island County,2021-01-17,3,0,0,1,0,2,0,0,2021/04/12 14:53:23
Island County,2021-01-31,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Island County,2021-02-14,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Island County,2021-02-21,3,0,0,1,1,0,1,0,2021/04/12 14:53:23
Island County,2021-03-07,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Island County,2021-03-14,2,0,0,0,1,1,0,0,2021/04/12 14:53:23
Island County,2021-03-28,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Island County,2021-04-04,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Jefferson County,2020-03-01,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-03-08,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-03-15,2,0,0,1,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-03-22,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-05-03,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Jefferson County,2020-06-14,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-06-21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-07-12,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Jefferson County,2020-08-09,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Jefferson County,2020-10-11,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Jefferson County,2020-10-25,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Jefferson County,2020-11-08,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2020-11-22,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Jefferson County,2020-11-29,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Jefferson County,2020-12-27,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Jefferson County,2021-01-03,3,0,0,0,0,1,2,0,2021/04/12 14:53:23
Jefferson County,2021-01-31,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Jefferson County,2021-02-14,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Jefferson County,2021-03-14,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
King County,2020-01-19,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
King County,2020-01-26,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
King County,2020-02-02,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
King County,2020-02-09,8,0,0,1,0,2,5,0,2021/04/12 14:53:23
King County,2020-02-16,17,0,1,1,2,4,9,0,2021/04/12 14:53:23
King County,2020-02-23,30,0,1,2,8,11,8,0,2021/04/12 14:53:23
King County,2020-03-01,86,0,4,2,14,28,38,0,2021/04/12 14:53:23
King County,2020-03-08,118,1,2,12,18,51,34,0,2021/04/12 14:53:23
King County,2020-03-15,138,0,7,13,28,46,44,0,2021/04/12 14:53:23
King County,2020-03-22,224,2,8,33,65,68,48,0,2021/04/12 14:53:23
King County,2020-03-29,264,2,18,38,64,79,62,1,2021/04/12 14:53:23
King County,2020-04-05,193,1,13,26,50,61,42,0,2021/04/12 14:53:23
King County,2020-04-12,138,2,11,25,39,33,28,0,2021/04/12 14:53:23
King County,2020-04-19,126,0,8,22,28,42,26,0,2021/04/12 14:53:23
King County,2020-04-26,79,0,6,16,20,19,18,0,2021/04/12 14:53:23
King County,2020-05-03,63,0,10,12,13,13,15,0,2021/04/12 14:53:23
King County,2020-05-10,57,1,6,11,18,9,12,0,2021/04/12 14:53:23
King County,2020-05-17,52,0,5,8,18,10,11,0,2021/04/12 14:53:23
King County,2020-05-24,39,1,3,6,9,5,15,0,2021/04/12 14:53:23
King County,2020-05-31,29,2,5,4,7,7,4,0,2021/04/12 14:53:23
King County,2020-06-07,27,0,2,6,11,5,3,0,2021/04/12 14:53:23
King County,2020-06-14,30,3,3,4,3,6,11,0,2021/04/12 14:53:23
King County,2020-06-21,50,0,7,19,6,11,7,0,2021/04/12 14:53:23
King County,2020-06-28,40,0,3,11,12,8,6,0,2021/04/12 14:53:23
King County,2020-07-05,62,1,9,12,21,11,7,1,2021/04/12 14:53:23
King County,2020-07-12,60,0,6,12,24,13,5,0,2021/04/12 14:53:23
King County,2020-07-19,49,1,6,10,19,9,4,0,2021/04/12 14:53:23
King County,2020-07-26,73,2,11,10,20,16,14,0,2021/04/12 14:53:23
King County,2020-08-02,57,0,4,11,14,15,13,0,2021/04/12 14:53:23
King County,2020-08-09,58,0,4,11,17,18,8,0,2021/04/12 14:53:23
King County,2020-08-16,56,0,6,10,16,17,7,0,2021/04/12 14:53:23
King County,2020-08-23,33,0,4,3,14,6,6,0,2021/04/12 14:53:23
King County,2020-08-30,49,2,6,11,10,15,5,0,2021/04/12 14:53:23
King County,2020-09-06,27,2,2,4,8,9,2,0,2021/04/12 14:53:23
King County,2020-09-13,24,1,1,1,10,7,4,0,2021/04/12 14:53:23
King County,2020-09-20,41,1,3,9,11,10,7,0,2021/04/12 14:53:23
King County,2020-09-27,38,3,4,3,8,12,8,0,2021/04/12 14:53:23
King County,2020-10-04,50,2,2,7,14,14,11,0,2021/04/12 14:53:23
King County,2020-10-11,53,1,8,7,14,17,6,0,2021/04/12 14:53:23
King County,2020-10-18,51,3,4,6,9,17,12,0,2021/04/12 14:53:23
King County,2020-10-25,58,2,8,13,13,14,8,0,2021/04/12 14:53:23
King County,2020-11-01,105,1,7,17,26,36,18,0,2021/04/12 14:53:23
King County,2020-11-08,169,4,19,33,42,46,25,0,2021/04/12 14:53:23
King County,2020-11-15,199,4,20,38,53,47,37,0,2021/04/12 14:53:23
King County,2020-11-22,186,4,12,23,58,56,33,0,2021/04/12 14:53:23
King County,2020-11-29,193,3,14,33,50,54,39,0,2021/04/12 14:53:23
King County,2020-12-06,220,11,21,21,58,69,40,0,2021/04/12 14:53:23
King County,2020-12-13,188,2,9,36,39,64,38,0,2021/04/12 14:53:23
King County,2020-12-20,177,7,14,32,43,54,27,0,2021/04/12 14:53:23
King County,2020-12-27,166,3,13,18,46,49,37,0,2021/04/12 14:53:23
King County,2021-01-03,176,5,18,22,49,49,33,0,2021/04/12 14:53:23
King County,2021-01-10,132,6,8,16,25,44,33,0,2021/04/12 14:53:23
King County,2021-01-17,127,3,8,14,35,41,26,0,2021/04/12 14:53:23
King County,2021-01-24,106,1,14,24,19,29,19,0,2021/04/12 14:53:23
King County,2021-01-31,89,3,9,14,25,24,14,0,2021/04/12 14:53:23
King County,2021-02-07,80,1,7,13,15,24,20,0,2021/04/12 14:53:23
King County,2021-02-14,65,1,7,12,20,16,9,0,2021/04/12 14:53:23
King County,2021-02-21,44,3,2,10,11,10,8,0,2021/04/12 14:53:23
King County,2021-02-28,43,4,8,12,8,7,4,0,2021/04/12 14:53:23
King County,2021-03-07,39,0,5,8,12,10,4,0,2021/04/12 14:53:23
King County,2021-03-14,65,2,7,15,27,12,2,0,2021/04/12 14:53:23
King County,2021-03-21,80,2,10,16,22,16,14,0,2021/04/12 14:53:23
King County,2021-03-28,87,4,16,21,25,17,4,0,2021/04/12 14:53:23
King County,2021-04-04,68,5,5,25,21,4,8,0,2021/04/12 14:53:23
Kitsap County,2020-03-01,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Kitsap County,2020-03-08,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-03-15,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Kitsap County,2020-03-22,3,0,0,0,1,1,1,0,2021/04/12 14:53:23
Kitsap County,2020-03-29,13,0,2,2,3,3,3,0,2021/04/12 14:53:23
Kitsap County,2020-04-05,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Kitsap County,2020-04-19,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Kitsap County,2020-05-17,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-06-07,2,0,0,2,0,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-06-14,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-06-21,5,0,1,1,2,0,1,0,2021/04/12 14:53:23
Kitsap County,2020-06-28,2,1,1,0,0,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-07-05,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Kitsap County,2020-07-12,8,0,1,3,3,1,0,0,2021/04/12 14:53:23
Kitsap County,2020-07-19,6,0,1,0,3,1,1,0,2021/04/12 14:53:23
Kitsap County,2020-07-26,5,0,1,1,1,1,1,0,2021/04/12 14:53:23
Kitsap County,2020-08-02,5,0,0,2,2,1,0,0,2021/04/12 14:53:23
Kitsap County,2020-08-09,11,1,0,2,3,4,1,0,2021/04/12 14:53:23
Kitsap County,2020-08-16,10,0,0,1,2,7,0,0,2021/04/12 14:53:23
Kitsap County,2020-08-23,6,0,0,2,3,1,0,0,2021/04/12 14:53:23
Kitsap County,2020-08-30,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-09-06,8,0,2,1,2,1,2,0,2021/04/12 14:53:23
Kitsap County,2020-09-13,2,0,1,0,0,0,1,0,2021/04/12 14:53:23
Kitsap County,2020-09-20,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-09-27,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Kitsap County,2020-10-04,6,0,2,0,4,0,0,0,2021/04/12 14:53:23
Kitsap County,2020-10-11,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
